Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Greece,,,,,,62.17626601,43.38744576,52.69733463,51.97533969,58.54583674,73.36810099,83.08512671,25.34357903,33.99623007,22.74679971,11.93617469,18.54178344,34.57161215,23.42423652,21.50389491,19.24069666,25.32222993,18.09523698,26.14044253,27.0515698,,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,73.74561003,84.59334479,94.79648025,121.3831515,109.8896826,96.00027079,77.85190695,92.5031288,98.16102808,103.4140729,118.3099567,118.5186153,61.82445754,89.79725284,96.30361719,79.38360121,92.12120886,110.8593891,110.483793,115.2422449,119.0872755,138.1861514,117.3422838,140.114985,168.7273274,,
"Hong Kong SAR, China",281.2571243,233.0505672,203.4317005,366.8736065,363.1396088,298.736713,278.3637369,442.7888749,509.4406253,581.0449519,886.1184413,1254.468048,605.9722956,1076.929012,1185.851971,908.6162847,1078.307158,1124.705202,1109.253632,1029.418948,995.2104913,1274.789075,1055.816242,1349.374294,1777.226316,,
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,12.34772083,17.51113805,11.31371307,10.55461984,12.40306747,13.56049127,30.30867595,17.37557513,26.18222522,28.69093733,58.47719687,118.3815392,39.58964025,42.87455419,43.51645385,35.95748392,,36.11422919,33.76488339,36.20807753,38.43013103,40.60670671,33.35808902,36.53514218,38.48680835,,
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,,,,,,,19.21178472,19.53789966,27.4660245,28.77425732,36.23926528,32.95292956,11.66293278,22.91660989,20.96337177,13.22577885,16.11636545,14.59078737,10.29063639,14.12987234,17.53626286,22.04833751,18.0203993,20.05026076,17.79008262,,
IBRD only,,,,,,,,37.15634136,39.8687912,41.90749949,56.21110139,96.41594203,36.91661199,66.92940093,66.60121087,46.41013515,50.19056021,46.27675665,51.30881996,58.74298204,58.21639126,65.60362763,49.51492487,59.97076581,79.18072904,,
IDA & IBRD total,,,,,,,,36.91884033,38.98631598,40.63582869,54.04354406,92.87149694,35.75689313,64.64279777,64.62285244,45.16381149,49.36672954,45.46291068,50.21440155,57.38815334,56.8533611,64.20196372,48.47427618,58.35982146,76.66104105,,
IDA total,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,11.0539975,9.864402253,6.238685734,9.620378113,,,,,24.01971645,23.24750373,22.29179812,35.90268626,15.85960511,17.2644089,18.29478169,13.29628591,,,,,,,,,,,
Indonesia,40.0216424,13.46472993,23.13136704,45.74575134,16.24793089,14.33362262,15.36689466,23.28171674,28.52029714,28.48445563,38.0958838,48.97842945,19.35614609,39.83495235,47.72757097,43.68649352,46.65394886,37.99064551,47.38662526,41.03725655,45.68924908,51.26792736,46.70240955,46.76274865,46.84233809,,
IDA only,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,,,,,48.17481018,30.64669668,33.43813806,50.84668796,58.59764268,76.15231578,95.21515196,161.2394537,66.00310429,101.8944857,105.1829517,68.27006417,76.07724323,68.13426639,82.71720779,82.96153708,76.09812486,96.39877839,84.43839905,80.650283,97.15039864,,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,,59.02062265,77.24713489,69.54234739,81.71280569,68.86157624,46.60913524,51.66088635,58.69433997,53.84546957,70.32003446,53.28259921,17.96709541,25.9221419,27.20352454,45.32043339,48.41408163,71.44635312,55.24676116,43.78403315,40.13561148,43.45669045,28.48623276,,,,
"Iran, Islamic Rep.",14.13943858,13.32633557,13.51439712,19.17200452,24.35007222,5.817554147,9.143156213,17.9388548,22.41614936,16.09179771,13.63677372,12.54281729,11.81383377,14.21324754,17.79789736,17.103336,14.12899573,70.16919132,25.33510204,21.90720481,22.05633414,21.85006429,43.54010066,113.0518948,508.223562,,
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,31.23882022,38.9772274,34.05340365,53.96914051,49.06277162,42.82362532,33.68883749,53.44181641,65.62419369,83.33872706,101.929334,127.7118557,48.83957727,89.03800705,95.49005801,58.8243784,61.7103986,68.28316017,63.79440412,80.38635576,66.43332969,64.49454544,49.76655613,58.9785219,63.41215138,,
