Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Denmark,2.126298023,2.182166779,1.84565122,2.497795444,2.903282032,2.337870003,2.424436612,2.075078206,1.154356931,1.817814583,1.924221385,1.693265862,3.416267943,1.30470991,2.31092437,2.758682261,2.397914857,0.78907178,0.56402054,0.452034154,0.25,1.14713217,0.813609467,0.758131573,0.420711974,1.85304544,7.696566999
Dominican Republic,5.39929385,8.296567548,4.831665586,6.470541868,7.724135662,8.883068488,5.223367698,27.44971274,51.46085983,4.190202605,7.572805239,6.143566552,10.6446211,1.442151318,6.329932201,5.796768092,3.694497079,4.830950967,2.998642261,0.836746347,1.614166072,3.279556947,3.56443426,1.81060377,3.781031799,8.24300348,8.811092093
Algeria,18.67907586,5.733522754,4.950161638,2.645511134,0.339163189,4.225988349,1.418301923,4.268953958,3.961800303,1.382446567,2.311499185,3.678995747,4.858590628,5.737060361,3.911061955,4.524211505,8.891450911,3.25423911,2.916926921,4.784447007,6.397694803,5.59111591,4.269990205,1.951768211,2.415130941,7.226063074,9.265515516
East Asia & Pacific (excluding high income),7.313482593,5.608028434,8.614831536,4.290728517,2.158518106,4.272670245,2.34316991,3.234648173,4.534213741,4.540369196,4.63747436,4.810237043,10.33682603,3.675033055,3.611962344,5.235415915,3.225169573,2.927583516,3.370406974,1.086486299,1.757111589,2.88291165,2.828715785,1.933213358,2.406292144,2.544792136,5.518129286
Early-demographic dividend,8.519951959,7.018285999,6.42073243,5.023210786,3.899529803,3.750820575,4.240266607,5.452932243,4.435261084,4.821700507,5.687137726,6.177806835,10.44698751,4.373768871,4.397413832,5.81149209,5.018272542,4.824623143,4.018616081,3.09551722,3.371530035,3.465325394,3.975610157,2.757097276,2.951922532,4.038430127,7.198616156
East Asia & Pacific,5.52480986,3.727657602,5.491011804,1.983824272,1.591969175,3.577554521,1.885720002,2.289156627,3.23751394,3.037023326,3.936162599,3.764002592,8.342086349,1.62173014,3.05730564,5.021460146,2.974607798,2.582687661,2.510876333,0.795279631,1.276990945,1.800342225,2.312603433,1.703978632,1.280733619,2.410192998,5.408743755
Europe & Central Asia (excluding high income),39.27002118,16.67432024,10.51727187,20.93817381,15.94081244,8.354137772,5.810143657,4.950615593,6.921657874,7.87957983,7.795259728,8.591466822,12.37985319,3.436745279,6.647353355,7.858333333,3.316055667,4.803762714,4.078798825,4.871122617,4.069753981,3.683329444,2.615244714,3.103729448,2.75980947,6.69445892,13.85225901
Europe & Central Asia,8.194552176,5.536002668,4.644214227,2.364818361,3.775388292,4.262872289,2.786159886,2.348641696,2.829477962,2.609323082,3.192886378,2.915982619,6.059740463,1.5360765,2.424473618,3.856112447,2.773338541,1.750681959,0.624517311,0.410040498,0.391803802,1.956076334,2.040612315,1.81669041,1.205754634,3.253289248,10.39089428
Ecuador,24.41145922,30.65756757,36.09843316,52.24200519,96.09637569,37.67674545,12.48359801,7.929364875,2.743231989,2.168277012,3.298748463,2.27618478,8.40009594,5.159968292,3.554377346,4.474532658,5.10172181,2.721775777,3.589220166,3.966646233,1.728264633,0.417335589,-0.224103246,0.266012515,-0.338872393,0.133251386,3.466169722
"Egypt, Arab Rep.",7.187103697,4.625605788,3.872575464,3.079499126,2.683805353,2.269757205,2.73723855,4.507776363,11.27061933,4.869396969,7.644526445,9.318969058,18.31683168,11.76349544,11.26518827,10.06492599,7.111729433,9.469719811,10.07021547,10.37049034,13.81360621,29.50660839,14.40146578,9.152799593,5.04493289,5.214049405,13.89566098
Euro area,2.978924865,2.109245627,2.227707327,1.66345995,2.853030393,2.785165427,2.465323192,2.098472191,2.225679164,2.487696652,2.666314946,2.453965281,4.07534336,0.368041998,1.525516021,3.289449396,2.485675622,1.219993423,0.24104743,0.037514381,0.183334861,1.381458714,1.703497947,1.445659769,0.219064905,2.446088672,8.39548298
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,3.558845593,1.971073956,1.834329999,2.31034814,3.433515634,3.589834133,3.065656859,3.038888394,3.039248811,3.368814098,3.515575768,2.786797458,4.07534336,-0.287813084,1.799864577,3.196101888,2.446127824,1.408581092,-0.151114838,-0.50036571,-0.202598,1.956076334,1.674981369,0.699518994,-0.322753017,3.09313512,8.390576341
Estonia,23.05034335,10.58187893,8.208333333,3.296110897,4.018489525,5.748279817,3.571912702,1.334991165,3.048111075,4.079714232,4.437620424,6.601326031,10.36235803,-0.078408311,2.97204512,4.981901315,3.933399873,2.78056659,-0.106175147,-0.492326007,0.148684908,3.417235495,3.436326884,2.277259312,-0.444531098,4.653166738,19.39826341
Ethiopia,-8.484248689,2.395209581,0.894801694,7.941448641,0.662458109,-8.237844534,0.675089102,13.6740452,3.327370479,9.969971235,12.29947631,17.24040083,44.35668588,8.483644045,8.14926403,33.24995988,23.60041768,7.464021929,6.890019516,9.56889956,6.628133372,10.68711503,13.83303566,15.80963217,20.35634686,26.83952216,33.88987971
European Union,3.558845593,3.11207792,2.415517872,2.157179181,3.15076707,3.373968322,2.424436612,2.09199839,2.286217068,2.487696652,2.666314946,2.510665652,4.164971935,0.839262247,1.531122704,3.289449396,2.662841655,1.219993423,0.199343827,-0.06164468,0.183334861,1.429107433,1.73860862,1.630522608,0.476498853,2.554506996,8.833698867
Fragile and conflict affected situations,11.4775286,7.087005912,5.976508521,4.843531588,3.822600881,5.370802934,4.705791237,5.488253634,3.282442209,7.285506405,6.739930604,4.617437722,11.58107517,4.075480801,3.480507637,5.442024705,5.912006025,3.433585268,2.235974079,2.076477902,3.038206435,3.488548254,3.214539255,2.377587328,2.89819376,4.259364175,9.50765743
Finland,0.629194238,1.192558834,1.399473786,1.162231557,3.042100807,2.578440801,1.571220128,0.877440386,0.187120559,0.62387445,1.566663807,2.510665652,4.065953554,-9.17E-07,1.184135232,3.416807543,2.808336226,1.478286157,1.041196212,-0.20792884,0.356684501,0.754015047,1.083820984,1.02409393,0.290554556,2.194574323,7.123507733
Fiji,3.050161812,3.368140064,5.711681604,1.96867366,1.0921646,4.272670245,0.762032086,4.172747778,2.827485194,2.365764538,2.490836388,4.803706413,7.732278579,3.13103559,3.689012297,7.278117827,3.423375234,2.913541936,0.519306475,1.374885426,3.863225382,3.347578348,4.081476376,1.773101825,-2.595243259,0.155855722,4.520192664
France,1.982883651,1.20394294,0.651126868,0.537141639,1.675959887,1.634780795,1.923412287,2.098472191,2.142089646,1.745869364,1.675124496,1.48799806,2.812861949,0.087620478,1.531122704,2.111597952,1.954195316,0.863715498,0.507758823,0.037514381,0.183334861,1.032282751,1.850815083,1.108254923,0.476498853,1.64233141,5.222367484
Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,2.158518106,0.502497351,-0.111442426,0.126643348,2.276696982,4.257699782,4.637370086,3.30634278,8.423725662,6.393602577,3.313709631,5.082594039,5.01850353,1.752327374,0.650284892,-0.298115837,-1.037468064,0.582253735,1.498400236,1.923851708,0.554594631,3.191284066,5.408743755
Gabon,0.689693377,3.973450075,1.448738543,-1.936603976,0.504920026,2.137620527,0.036682889,2.235353136,0.408205307,3.708333333,-1.409401366,5.030318837,5.264301456,1.885707546,1.461544027,1.263317078,2.652418287,0.505441059,4.690457518,-0.338795189,2.106707128,2.651925831,4.749066521,2.464567562,1.352761107,1.086907465,4.231247983
