Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cameroon,17.51499258,18.16000905,18.56512711,17.50944651,17.49022333,19.23158532,19.51490012,18.36332315,18.8910238,18.58028377,17.85567821,18.58305078,19.8958105,18.59924321,18.52583587,18.93489064,18.19665798,18.39354376,19.436914,18.61178163,19.45761488,19.29614069,19.55004135,19.08850679,18.19229915,18.19712061,18.02336232
"Congo, Dem. Rep.",27.09570595,2.500000031,2.100000021,3.069010671,14.41831117,6.662787904,7.428933449,9.424783611,12.14211295,11.67610953,14.58487107,13.61243616,10.74620706,14.49306587,28.72191135,24.81535161,14.24796661,21.73920296,23.11102717,18.34122296,17.16491427,24.77373775,20.39247415,20.33974868,24.27666069,27.16107464,15.32083804
"Congo, Rep.",31.7209356,21.59902633,24.33675333,26.58524805,20.91166848,26.26875946,22.54294741,25.48002788,21.90546992,23.42333118,25.35507741,58.68632809,39.54562085,52.82920501,38.77981189,33.86871681,38.15147808,47.06191186,54.82598075,78.00091344,77.82149046,36.66445486,26.34578058,26.11553392,23.25573435,22.13867931,20.69055579
Colombia,21.59582071,20.20562069,18.93646066,13.24785428,14.12931411,15.39953332,16.72529685,18.1097505,18.83175961,20.95615432,22.57759353,24.07737581,21.91378102,22.64670816,22.0429732,21.91582542,21.12520949,21.3383971,22.67050988,23.3747819,22.12965771,21.72279192,21.22787108,21.26910726,18.30703729,18.98362047,18.91363319
Comoros,17.1164899,17.11642994,17.11640931,17.11640905,17.11642693,17.11646954,17.11644261,17.11645197,17.11646375,17.11644398,17.11645599,16.01074128,18.69449668,16.6441196,17.86245315,16.7272315,16.69605948,16.21637963,15.23749568,13.4963324,12.47559196,13.32325981,14.75945763,12.62817351,10.9568843,13.2917591,12.96171886
Cabo Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,17.95231936,19.2696393,22.11804612,21.08700917,19.68958206,19.83481568,19.78399662,19.79017552,19.87815645,19.95180243,20.2930668,22.36499928,23.74497153,21.00356297,19.45640929,19.43251566,20.0288559,19.81561008,19.83994956,18.98892625,18.82454301,18.17776069,18.20286676,16.25416648,16.1681535,16.86629041,16.95036685
Caribbean small states,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,11.66789375,11.74410941,12.13071116,11.60248421,11.87682805,10.78611469,9.151694676,8.202789879,8.474465356,8.961435812,10.40141972,9.688433705,10.82700312,8.675902062,8.646312648,7.711262502,7.761720512,8.243894851,7.303849306,8.64312865,8.811386737,9.874998289,11.44727223,11.21170751,9.814460493,10.49928845,11.479025
Curacao,,,,,,,,,,24.89456088,24.82796767,26.22250503,28.0465653,27.2986548,27.45270612,31.10089521,26.99993023,28.86877812,26.5085877,26.24189288,29.26565948,28.72641581,34.04735694,,,,
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,24.06901737,24.55466017,19.68161913,21.33787169,20.08392464,19.02242038,20.94726151,20.28625594,20.6456607,21.52648852,25.07775304,25.54801026,27.18297347,23.43930091,22.45218876,19.03630116,15.50522389,14.11508007,13.34452963,12.87620375,18.11515351,20.86376062,18.83563003,18.95025929,21.12801057,19.45725286,20.36565144
Czechia,34.42991819,32.59082589,31.02497236,30.06711546,31.19312036,31.10906563,29.76890964,29.39090163,28.76964751,28.78846214,28.44369436,29.93323285,29.24840336,27.61481114,27.14881777,26.75486415,26.15536847,25.35988246,25.40362274,26.53804727,24.94264493,24.9162793,26.29988647,27.06764295,26.54742026,26.00811267,26.78309223
Germany,23.02730329,22.65063866,22.7982248,23.03867967,23.11432893,21.77819511,20.12178589,19.52332506,19.09101356,19.07669852,19.80289969,20.05653018,20.30296604,19.26753975,19.54250507,20.3708475,20.32109306,19.90147082,20.04027423,20.01982698,20.29830225,20.41148888,21.06520673,21.31610686,21.5407215,21.29945127,22.08501319
Djibouti,,,,,,,,,,,,,,,,,,25.04575735,28.11635952,30.33558946,27.72287723,26.11206826,28.49373839,29.79518903,29.68100884,29.71906733,29.52017864
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,19.6049059,20.8150674,21.56617658,20.91995519,21.50761487,21.30337657,20.63892929,20.69939748,20.6627018,21.1733752,23.27271812,23.51340168,22.94394473,20.16890013,18.11368898,18.15822844,18.77770094,19.0523918,19.16365612,19.85062937,21.0247729,21.22570993,21.72730154,21.2408577,22.15879469,22.11241984,21.73997756
Dominican Republic,19.19019619,20.14011673,25.28227056,23.15008357,25.04435713,23.57825989,24.75224704,20.05372035,20.43936113,22.61261991,25.88014001,27.03742999,28.11153483,23.1617171,25.19689949,24.74107058,24.08004513,22.31367641,22.78036726,23.2557687,22.94514776,23.73025916,25.78095718,26.77385662,27.34566985,30.9934684,33.17787641
Algeria,24.87937806,22.95158624,25.74809903,24.39007744,20.67724276,22.83977268,24.57140785,24.08773188,24.01813138,22.37031975,23.16563541,26.32475153,29.23242963,38.23645105,36.28319042,31.67081513,30.7991105,34.18381601,36.81532879,42.25688199,43.07444032,40.78134258,40.2642999,38.38157677,38.43664251,34.85844207,29.80194158
East Asia & Pacific (excluding high income),32.11750525,30.72352871,30.24489577,28.80607469,29.33015396,30.33164428,31.32501597,33.66608872,35.14880342,35.49511576,34.95517214,34.62164554,35.91426821,40.17844681,40.17123736,40.33389543,41.06427373,41.41403906,41.047696,39.84862998,39.34991929,39.61965934,40.56285417,40.43244674,40.12271718,39.92570243,39.7452364
Early-demographic dividend,21.65267039,22.39515764,22.61585169,21.56352574,20.96457658,21.17811795,21.09206192,21.31890391,22.56501936,23.25716992,24.19378692,25.58885706,25.6493852,25.41966026,25.16136513,25.71235884,25.60886909,25.14826271,25.17983326,25.50645635,25.20643506,25.12853122,25.42381566,24.98055807,24.3292196,24.94307224,25.20082545
East Asia & Pacific,31.58909893,30.57129949,29.30914444,28.64504696,28.6575868,28.09325797,27.52618968,28.05338844,28.47595912,29.08714768,29.45016303,29.40341963,30.29720584,31.61779039,31.56921226,32.23293618,33.16041155,34.36722323,34.60856331,34.19961834,33.68933734,34.13003815,34.93076321,34.94389746,34.88526461,35.19274501,35.48443674
Europe & Central Asia (excluding high income),21.04123485,20.69066482,20.04510123,18.12224975,19.98009611,19.3585293,19.31254645,20.21592275,21.96078089,22.12861008,23.15334835,24.4098254,24.66437158,23.03813128,23.09921861,23.32834633,23.380792,23.87158925,23.66820407,23.94250469,24.36602924,24.24330683,23.27223448,22.64753825,23.17567866,21.87070685,22.38797675
Europe & Central Asia,21.17926273,20.88347073,21.29826364,21.532641,21.8794403,21.49994098,20.98260435,20.93872948,21.15371859,21.45876687,22.13699639,22.85694286,22.76752968,20.99381764,20.59987872,20.76892244,20.52487397,20.29497268,20.27946797,20.61877769,20.93958498,21.23693025,21.28695564,22.00061807,21.95090474,21.59477472,22.00355937
